tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:152804,,,"Vondrousova, Marketa",,,CZE,,sr:competitor:124804,,,"Masarova, Rebeka",,,ESP,,6-4 6-3,3,round_of_32,,6,4,60,35,26,14,8,,7,6,2,63,41,27,10,6,,4,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:72376,,,"Siniakova, Katerina",,,CZE,,sr:competitor:228418,,,"Navarro, Emma",,,USA,,6-4 6-3,3,round_of_32,,1,4,54,38,28,9,8,,9,0,1,67,50,31,8,6,,2,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:348760,,,"Zheng, Qinwen",,,CHN,,sr:competitor:66476,,,"Osaka, Naomi",,,JPN,,4-6 6-3 3-6,3,round_of_32,,23,7,94,50,44,20,13,,4,5,3,88,53,41,16,12,,4,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:50641,,,"Vekic, Donna",,,HRV,,sr:competitor:255031,,,"Niemeier, Jule",,,DEU,,1-6 6-1 6-3,3,round_of_32,,8,6,71,44,32,12,9,,7,6,4,73,37,25,18,8,,3,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:67759,,,"Alexandrova, Ekaterina",,,,,sr:competitor:59702,,,"Haddad Maia, Beatriz",,,BRA,,4-6 4-6,3,round_of_32,,6,4,49,32,28,9,9,,7,1,3,69,50,33,7,7,,2,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,sr:competitor:19578,,,"Kerber, Angelique",,,DEU,,7-6 2-6 6-4,3,round_of_32,,7,3,97,60,46,17,12,,9,7,5,108,77,54,14,13,,6,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:66968,,,"Kudermetova, Veronika",,,,,sr:competitor:128584,,,"Samsonova, Liudmila",,,,,3-6 6-4 6-4,3,round_of_32,,6,2,87,55,38,10,8,,10,11,10,94,62,40,10,8,,14,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:19017,,,"Azarenka, Victoria",,,,,sr:competitor:65950,,,"Sakkari, Maria",,,GRC,,4-6 2-6,3,round_of_32,,3,4,60,34,28,14,9,,9,7,7,68,34,24,13,6,,2,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:55401,,,"Jabeur, Ons",,,TUN,,sr:competitor:272217,,,"Wang, Xinyu",,,CHN,,4-6 6-7,3,round_of_32,,3,4,67,40,29,11,7,,7,0,3,83,54,31,13,6,,7,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:19017,,,"Azarenka, Victoria",,,,,sr:competitor:299310,,,"Sonmez, Zeynep",,,TUR,,6-3 6-3,3,round_of_16,,1,4,66,46,29,10,7,,10,1,2,62,37,17,12,4,,7,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:72376,,,"Siniakova, Katerina",,,CZE,,sr:competitor:348760,,,"Zheng, Qinwen",,,CHN,,6-4 6-4,3,round_of_16,,2,3,52,36,26,8,8,,8,8,0,74,42,27,12,6,,2,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:186312,,,"Rybakina, Elena",,,KAZ,,sr:competitor:66968,,,"Kudermetova, Veronika",,,,,4-6 5-7,3,round_of_16,,5,2,62,41,32,10,9,,11,1,3,77,49,32,11,7,,3,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:373352,,,"Gauff, Coco",,,USA,,sr:competitor:67759,,,"Alexandrova, Ekaterina",,,,,7-6 6-2,3,round_of_16,,7,2,54,35,28,12,9,,4,4,4,60,41,28,6,7,,1,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:44834,,,"Pegula, Jessica",,,USA,,sr:competitor:50641,,,"Vekic, Donna",,,HRV,,6-4 7-5,3,round_of_16,,3,1,69,47,34,12,10,,6,8,5,63,41,33,6,8,,4,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:55401,,,"Jabeur, Ons",,,TUN,,sr:competitor:401055,,,"Noskova, Linda",,,CZE,,7-6 3-6 4-6,3,round_of_16,,8,5,102,65,48,19,14,,6,6,3,102,72,51,12,11,,3,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:157754,,,"Sabalenka, Aryna",,,,,sr:competitor:132370,,,"Kasatkina, Daria",,,,,1-6 4-6,3,round_of_16,,3,0,48,26,19,15,8,,5,1,3,45,28,15,9,4,,2,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:44834,,,"Pegula, Jessica",,,USA,,sr:competitor:72376,,,"Siniakova, Katerina",,,CZE,,7-6 3-6 6-3,3,quarterfinal,,0,2,100,71,39,26,12,,11,3,5,118,84,47,21,12,,7,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:179146,,,"Kalinskaya, Anna",,,,,sr:competitor:19017,,,"Azarenka, Victoria",,,,,1-6 7-6 1-6,3,semifinal,,3,5,97,69,46,17,13,,12,4,3,84,51,35,12,7,,2,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:44834,,,"Pegula, Jessica",,,USA,,sr:competitor:373352,,,"Gauff, Coco",,,USA,,5-7 6-7,3,semifinal,,3,2,78,49,36,15,10,,5,4,4,73,37,27,17,9,,6,,,,
sr:competition:2793,"Berlin, Germany Women Singles",,,wta_500,2024-06-15,,sr:competitor:44834,,,"Pegula, Jessica",,,USA,,sr:competitor:179146,,,"Kalinskaya, Anna",,,,,6-7 6-4 7-6,3,final,,7,2,114,72,46,20,12,,12,2,2,115,85,49,16,11,,11,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:203681,,,"Korda, Sebastian",,,USA,,sr:competitor:286367,,,"Krutykh, Oleksii",,,UKR,,3-6 7-6 4-6,3,,,16,3,88,51,40,17,13,,10,4,4,114,65,40,24,11,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:206879,,,"Eubanks, Christopher",,,USA,,sr:competitor:675129,,,"Bielinskyi, Viacheslav",,,UKR,,3-6 2-6,3,,,7,2,61,46,31,9,8,,11,1,4,59,32,20,11,4,,7,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:75813,,,"Zhang, Zhizhen",,,CHN,,sr:competitor:915611,,,"Kriznik, Matic",,,SVN,,6-0 6-2,3,,,5,3,42,18,15,16,7,,8,3,4,45,17,12,6,2,,2,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:348318,,,"Pannu, Kiranpal",,,NZL,,sr:competitor:53183,,,"Ilkel, Cem",,,TUR,,6-3 6-2,3,,,2,2,54,37,28,9,8,,11,3,6,65,33,19,14,4,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:947875,,,"Zhou, Yi",,,CHN,,sr:competitor:801696,,,"Dominko, Sebastian",,,SVN,,7-5 6-7 6-3,3,,,3,5,108,55,40,33,15,,8,9,0,98,60,43,21,12,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:307112,,,"Erel, Yanki",,,TUR,,sr:competitor:130442,,,"Rai, Ajeet",,,NZL,,7-6 2-6 4-6,3,,,2,7,82,47,37,20,13,,9,13,9,94,46,35,18,10,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:81041,,,"Ly, Nam Hoang",,,VNM,,sr:competitor:299818,,,"Henning, Philip",,,ZAF,,6-3 6-4,3,,,1,1,86,60,40,13,9,,4,2,1,56,41,25,6,6,,9,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:158896,,,"Hurkacz, Hubert",,,POL,,sr:competitor:208165,,,"Fomin, Sergey",,,UZB,,2-6 1-6,3,,,7,2,55,35,26,11,8,,9,1,2,64,38,23,8,3,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:59281,,,"Nishioka, Yoshihito",,,JPN,,sr:competitor:130436,,,"Habib, Hady",,,LBN,,3-6 4-6,3,,,0,1,64,44,31,6,7,,7,5,2,71,41,28,10,5,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:42029,,,"Safwat, Mohamed",,,EGY,,sr:competitor:389114,,,"Guillen Meza, Alvaro",,,ECU,,4-6 7-6 7-6,3,,,2,2,135,78,53,23,11,,12,2,5,116,88,53,15,12,,15,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:685469,,,"Kasnikowski, Maks",,,POL,,sr:competitor:149100,,,"Sultanov, Khumoyun",,,UZB,,3-6 1-6,3,,,9,2,67,42,28,14,7,,9,2,2,53,32,17,8,3,,7,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:108767,,,"Hassan, Benjamin",,,DEU,,sr:competitor:157302,,,"Watanuki, Yosuke",,,JPN,,6-2 7-6,3,,,4,4,70,39,33,17,10,,3,2,3,62,28,22,16,8,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:122368,,,"Griekspoor, Tallon",,,NLD,,sr:competitor:145112,,,"Huesler, Marc-Andrea",,,CHE,,7-6 7-6,3,,,12,2,76,52,44,12,11,,2,10,0,77,49,38,14,11,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:635388,,,"Elsayed, Amr",,,EGY,,sr:competitor:26203,,,"Gomez, Emilio",,,ECU,,7-5 6-3,3,,,2,0,52,34,26,9,8,,13,0,3,72,47,29,9,6,,2,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:129368,,,"Koepfer, Dominik",,,DEU,,sr:competitor:254383,,,"Marozsan, Fabian",,,HUN,,2-6 6-7,3,,,7,2,68,47,37,12,10,,9,2,0,75,57,38,8,8,,4,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:163636,,,"Klein, Lukas",,,SVK,,sr:competitor:130398,,,"Kecmanovic, Miomir",,,SRB,,6-7 2-6,3,,,13,0,66,48,35,9,8,,7,0,1,65,42,25,10,6,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:153826,,,"Echargui, Moez",,,TUN,,sr:competitor:157462,,,"Flores, Jesse",,,CRI,,6-2 6-3,3,,,4,2,56,35,30,11,9,,5,3,2,49,30,17,9,5,,4,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:214258,,,Krajicek A / Ram R,,,USA,,sr:competitor:656155,,,Beloborodko I / Krutykh O,,,,,3-6 6-4 3-6,3,,,7,4,90,52,36,26,12,,16,4,2,81,60,41,11,11,,19,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:603096,,,"Riedi, Leandro",,,CHE,,sr:competitor:102339,,,"Van de Zandschulp, Botic",,,NLD,,4-6 6-7,3,,,2,1,71,50,35,11,9,,5,8,3,65,35,25,16,8,,6,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:276563,,,"Virtanen, Otto",,,FIN,,sr:competitor:125006,,,"Borges, Nuno",,,PRT,,6-2 6-1,3,,,10,3,53,33,26,9,7,,9,1,1,43,31,18,3,3,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:145130,,,"Molcan, Alex",,,SVK,,sr:competitor:39234,,,"Lajovic, Dusan",,,SRB,,6-4 2-6 0-6,3,,,2,2,74,48,36,8,9,,9,5,0,74,56,30,4,5,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:47770,,,"Fucsovics, Marton",,,HUN,,sr:competitor:46391,,,"Struff, Jan-Lennard",,,DEU,,6-3 7-5,3,,,10,0,79,51,36,18,11,,7,3,4,64,30,26,15,8,,11,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:47603,,,"Monteiro, Thiago",,,BRA,,sr:competitor:152726,,,"Friberg, Karl",,,SWE,,3-6 6-7,3,,,9,3,78,51,37,17,10,,5,7,2,65,36,24,16,8,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:167370,,,"Ruusuvuori, Emil",,,FIN,,sr:competitor:37785,,,"Sousa, Joao",,,PRT,,6-2 6-3,3,,,4,0,42,21,17,15,8,,7,1,1,52,39,22,4,4,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:641836,,,"Duran, Diego",,,SLV,,sr:competitor:843060,,,"Osmont, Gillian",,,FRA,,6-3 6-0,3,,,4,1,46,27,19,13,7,,9,2,5,46,24,16,3,2,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:96239,,,"Durasovic, Viktor",,,NOR,,sr:competitor:369630,,,"Strombachs, Robert",,,DEU,,7-5 6-2,3,,,5,5,61,36,31,13,10,,8,3,0,60,46,31,7,7,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:268553,,,"Rodesch, Chris",,,LUX,,sr:competitor:138528,,,"Mejia, Nicolas",,,COL,,6-7 3-6,3,,,9,2,71,55,39,9,9,,6,1,2,70,51,32,12,8,,2,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:136042,,,"Fritz, Taylor",,,USA,,sr:competitor:154570,,,"Orlov, Vladyslav",,,UKR,,3-6 4-6,3,,,9,4,60,32,28,14,9,,3,3,3,55,26,16,15,6,,4,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:83661,,,"Ymer, Elias",,,SWE,,sr:competitor:515510,,,"Heide, Gustavo",,,BRA,,4-6 6-1 6-3,3,,,10,2,64,34,32,19,12,,12,5,4,89,49,33,20,9,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:119248,,,"Ruud, Casper",,,NOR,,sr:competitor:297572,,,"Rocens, Martins",,,LVA,,6-1 6-1,3,,,2,0,34,22,21,7,7,,8,4,10,41,22,15,3,2,,0,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:51836,,,"Arevalo-Gonzalez, Marcelo",,,SLV,,sr:competitor:200975,,,"Kelley, Heve",,,PYF,,6-0 6-2,3,,,3,0,33,27,25,3,7,,6,0,1,35,21,10,3,2,,0,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:214826,,,"Knaff, Alex",,,LUX,,sr:competitor:228372,,,"Soriano Barrera, Adria",,,COL,,4-6 6-2 4-6,3,,,2,5,81,46,31,21,11,,9,11,6,87,49,38,20,11,,6,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:418213,,,"Diallo, Gabriel",,,CAN,,sr:competitor:97647,,,"Kwon, Soonwoo",,,KOR,,6-4 6-4,3,,,11,2,65,41,26,15,8,,9,2,4,76,47,26,14,6,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:632046,,,Celikbilek A / Kirkin E,,,,,sr:competitor:837528,,,Daniell M / Reynolds F,,,,,6-3 3-6 6-7,3,,,0,4,108,74,48,18,12,,11,2,5,108,78,54,13,12,,10,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:16779,,,"Pospisil, Vasek",,,CAN,,sr:competitor:97977,,,"Hong, Seongchan",,,KOR,,6-4 6-3,3,,,6,5,67,40,30,11,8,,10,2,2,67,44,25,10,5,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:72230,,,"Celikbilek, Altug",,,TUR,,sr:competitor:130442,,,"Rai, Ajeet",,,NZL,,3-6 2-6,3,,,1,3,68,43,31,14,8,,5,6,3,61,29,16,16,5,,7,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:1102941,,,Dominko S / Kriznik M,,,,,sr:competitor:1102939,,,Yunchaokete B / Zhang Z,,,,,3-6 4-6,3,,,7,2,59,33,28,17,10,,5,5,1,53,30,20,15,7,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:658475,,,"van Assche, Luca",,,FRA,,sr:competitor:220588,,,"Hsu, Yu Hsiou",,,TPE,,4-6 4-6,3,,,3,3,56,37,28,8,8,,5,1,2,57,32,17,14,6,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:108709,,,"Majchrzak, Kamil",,,POL,,sr:competitor:649632,,,"Shin, Maxim",,,UZB,,1-6 1-6,3,,,1,1,44,29,22,9,7,,6,2,4,33,19,8,4,2,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:801696,,,"Dominko, Sebastian",,,SVN,,sr:competitor:75813,,,"Zhang, Zhizhen",,,CHN,,3-6 4-6,3,,,14,3,56,40,34,10,10,,10,6,4,58,30,22,15,7,,2,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:58877,,,"Ramanathan, Ramkumar",,,IND,,sr:competitor:15013,,,"Qureshi, Aisam-Ul-Haq",,,PAK,,7-6 6-7 0-6,3,,,20,1,85,45,35,33,14,,6,13,10,92,56,44,15,11,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:162638,,,"Wong, Hong Kit",,,HKG,,sr:competitor:96859,,,"Lock, Benjamin",,,ZWE,,3-6 6-3 7-6,3,,,10,1,95,63,47,16,13,,5,6,0,80,55,42,18,13,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:947875,,,"Zhou, Yi",,,CHN,,sr:competitor:915611,,,"Kriznik, Matic",,,SVN,,5-7 6-1 6-3,3,,,9,4,82,45,34,18,11,,10,1,2,82,41,24,19,8,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:1043829,,,Henning P / Worst C,,,,,sr:competitor:438364,,,Ly H N / Nguyen P V,,,,,6-4 1-6 4-6,3,,,3,3,92,61,41,18,11,,8,0,0,74,59,37,9,9,,22,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:15894,,,"Mannarino, Adrian",,,FRA,,sr:competitor:163996,,,"Wu, Tung-Lin",,,TPE,,3-6 5-7,3,,,10,0,70,48,33,12,9,,6,6,1,59,36,23,8,6,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:214346,,,Hurkacz H / Zielinski J,,,POL,,sr:competitor:437960,,,Fomin S / Sultanov K,,,,,6-7 4-6,3,,,7,3,79,52,38,15,10,,23,0,2,84,64,40,11,9,,16,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:197020,,,Maamoun K-M / Safwat M,,,EGY,,sr:competitor:1102037,,,Andrade A / Hidalgo D,,,,,7-6 7-6,3,,,1,1,97,69,48,15,11,,9,2,10,81,47,37,16,11,,24,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:502674,,,Nishioka Y / Watanuki Y,,,,,sr:competitor:408977,,,Habib H / Hassan B,,,LBN,,5-7 5-7,3,,,2,3,66,35,28,16,10,,18,6,5,72,39,29,15,8,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:168420,,,"Andrade, Andres",,,ECU,,sr:competitor:525769,,,"Bassem Sobhy, Michael",,,EGY,,6-4 5-7 7-10,3,,,0,4,81,49,32,17,9,,6,2,1,71,37,23,20,8,,8,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:52244,,,"Balaji, N. Sriram",,,IND,,sr:competitor:17600,,,"Khan, Aqeel",,,PAK,,5-7 3-6,3,,,8,1,55,33,27,17,11,,5,3,1,55,27,23,16,8,,0,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:609076,,,"Dlimi, Yassine",,,MAR,,sr:competitor:105375,,,"Chrysochos, Petros",,,CYP,,5-7 6-7,3,,,0,7,87,48,31,23,9,,11,4,2,81,55,34,12,8,,11,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:172482,,,"Dougaz, Aziz",,,TUN,,sr:competitor:570829,,,"Crespo Piedra, Rodrigo",,,CRI,,6-3 5-7 6-4,3,,,9,4,89,57,39,20,12,,9,3,5,88,51,36,15,10,,7,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:449767,,,"Wong, Coleman",,,HKG,,sr:competitor:155860,,,"Lock, Courtney John",,,ZWE,,6-2 6-0,3,,,10,2,40,25,22,7,7,,9,1,2,51,31,14,8,2,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:81041,,,"Ly, Nam Hoang",,,VNM,,sr:competitor:156826,,,"van Wyk, Kris",,,ZAF,,6-4 3-6 6-3,3,,,0,1,84,61,41,13,11,,9,5,3,86,51,32,17,10,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:350752,,,"Purtseladze, Saba",,,GEO,,sr:competitor:604238,,,"Gaubas, Vilius",,,LTU,,3-6 6-1 5-7,3,,,2,0,81,35,23,25,10,,8,2,5,76,48,36,13,10,,9,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:59281,,,"Nishioka, Yoshihito",,,JPN,,sr:competitor:108767,,,"Hassan, Benjamin",,,DEU,,6-1 6-7 4-6,3,,,1,2,77,50,34,16,10,,8,8,3,110,61,37,27,12,,6,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:301822,,,"Fitriadi, M Rifqi",,,IDN,,sr:competitor:16898,,,"Loglo, Komlavi",,,TGO,,1-6 4-6,3,,,6,2,52,33,24,14,8,,10,2,2,56,41,23,6,4,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:135786,,,"Benchetrit, Elliot",,,MAR,,sr:competitor:182875,,,"Efstathiou, Menelaos",,,CYP,,3-6 2-6,3,,,2,2,51,25,19,17,9,,5,1,2,48,32,23,5,5,,0,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:837670,,,Klein L / Zelenay I,,,SVK,,sr:competitor:375928,,,Cacic N / Kecmanovic M,,,SRB,,6-7 3-6,3,,,4,5,59,37,28,10,8,,32,1,0,85,57,35,10,7,,4,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:633724,,,Mansouri S / Ouakaa A,,,TUN,,sr:competitor:595118,,,Crespo Piedra R / Flores Knowles J A,,,,,6-7 7-6 7-5,3,,,5,4,112,76,62,22,18,,33,2,5,137,84,60,32,17,,12,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:583989,,,Matos R / Meligeni Rodrigues Alves F,,,BRA,,sr:competitor:353646,,,Bergevi F / Goransson A,,,,,2-6 5-7,3,,,4,3,55,39,34,6,9,,14,3,6,63,33,20,15,6,,6,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:359850,,,Krawietz K / Puetz T,,,DEU,,sr:competitor:645312,,,Marozsan F / Valkusz M,,,HUN,,3-6 6-7,3,,,2,1,67,49,38,11,10,,15,4,3,71,51,32,11,8,,4,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:63090,,,"Fatic, Nerman",,,BIH,,sr:competitor:51009,,,"Kuzmanov, Dimitar",,,BGR,,6-3 3-6 4-6,3,,,5,5,77,41,30,21,11,,11,0,4,95,61,39,16,10,,4,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:43748,,,"Thiem, Dominic",,,AUT,,sr:competitor:896157,,,"Agwi, Michael",,,IRL,,6-7 3-6,3,,,4,5,69,44,33,13,9,,4,9,2,65,38,28,10,7,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:837682,,,Huesler M-A / Riedi L,,,,,sr:competitor:271123,,,Koolhof W / Rojer J-J,,,NLD,,6-7 6-7,3,,,12,1,78,55,46,12,11,,5,1,0,80,55,41,11,11,,9,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:22956,,,"Berankis, Ricardas",,,LTU,,sr:competitor:275473,,,"Tkemaladze, Zura",,,GEO,,6-2 6-2,3,,,0,2,53,30,22,12,7,,18,0,3,85,62,29,12,3,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:299818,,,"Henning, Philip",,,ZAF,,sr:competitor:138966,,,"Trinh, Linh Giang",,,VNM,,2-6 2-6,3,,,1,0,47,28,21,11,7,,14,0,0,71,53,25,8,3,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:214926,,,Durasovic V / Ruud C,,,NOR,,sr:competitor:1102041,,,Rocens M / Strombachs R,,,,,6-1 6-3,3,,,4,2,45,29,23,8,7,,9,3,3,44,29,17,3,3,,5,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:107427,,,"Setodji, Thomas",,,FRA,,sr:competitor:197726,,,"Susanto, Anthony",,,IDN,,6-1 6-2,3,,,10,4,52,33,28,8,8,,7,1,4,44,28,16,5,3,,1,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:170946,,,"Bergs, Zizou",,,BEL,,sr:competitor:15387,,,"Cilic, Marin",,,HRV,,4-6 6-4 4-6,3,,,15,1,87,57,45,18,14,,16,9,6,99,56,42,21,13,,7,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:313473,,,Heliovaara H / Ruusuvuori E,,,FIN,,sr:competitor:178786,,,Borges N / Cabral F,,,PRT,,6-4 7-6,3,,,5,0,67,48,40,12,11,,8,8,0,81,53,39,16,10,,0,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:47603,,,"Monteiro, Thiago",,,BRA,,sr:competitor:83661,,,"Ymer, Elias",,,SWE,,6-4 4-6 2-6,3,,,5,2,89,53,38,21,11,,8,9,9,88,49,36,14,9,,7,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:255595,,,"Cerundolo, Francisco",,,ARG,,sr:competitor:50901,,,"Popko, Dmitry",,,KAZ,,7-5 6-2,3,,,3,3,66,44,27,12,7,,9,0,3,61,34,17,9,4,,6,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:763108,,,"Mensik, Jakub",,,CZE,,sr:competitor:202361,,,"Oliel, Yshai",,,ISR,,6-1 7-6,3,,,10,3,63,37,32,16,10,,5,4,1,62,41,26,11,7,,3,,,,
sr:competition:2100,Davis Cup,,,,2024-02-01,,sr:competitor:122366,,,"Tsitsipas, Stefanos",,,GRC,,sr:competitor:16327,,,"Copil, Marius",,,ROU,,6-3 6-4,3,,,6,2,60,30,25,20,10,,7,6,2,50,32,28,6,7,,3,,,,
